id,address,close_hour,latitude,longitude,name,open_hour,point,postal_code,reviews,url
X4lXRWcyS-GMasi5PXC8wg,神奈川県川崎市川崎区駅前本町7,22:30,35.530542,139.6996382,ゴーゴーカレー 川崎モアーズスタジアム GoGoCurry KAWASAKI-MORES STADIUM,11:00,4.3,210-8504,446.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%82%B3%E3%83%BC%E3%82%B3%E3%83%BC%E3%82%AB%E3%83%AC%E3%83%BC-%E5%B7%9D%E5%B4%8E%E3%83%A2%E3%82%A2%E3%83%BC%E3%82%B9%E3%82%B9%E3%82%BF%E3%82%B7%E3%82%A2%E3%83%A0-gogocurry-kawasaki-mores-stadium/X4lXRWcyS-GMasi5PXC8wg
C-s9rKo1SgueWvTG3SNFHw,川崎市川崎区砂子2-9-3 A&R三鶴ビル1F,23:59,35.52907970000001,139.7007514,リカーマウンテン 川崎砂子店 Liquor Mountain KAWASAKI ISAGO,00:00,,210-0006,,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%83%AA%E3%82%AB%E3%83%BC%E3%83%9E%E3%82%A6%E3%83%B3%E3%83%86%E3%83%B3-%E5%B7%9D%E5%B4%8E%E7%A0%82%E5%AD%90%E5%BA%97-liquor-mountain-kawasaki-isago/C-s9rKo1SgueWvTG3SNFHw
e0LznMwgS6C14pfyoaLmtw,神奈川県横浜市鶴見区北寺尾2ｰ20ｰ20,20:00,35.5162234,139.6662039,サーティワン アイスクリーム 鶴見ロードサイド店 31 IceCream Tsurumi Roadside,12:00,4.9,230-0074,14.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%82%B5%E3%83%BC%E3%83%86%E3%82%A3%E3%83%AF%E3%83%B3-%E3%82%A2%E3%82%A4%E3%82%B9%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%A0-%E9%B6%B4%E8%A6%8B%E3%83%AD%E3%83%BC%E3%83%88%E3%82%B5%E3%82%A4%E3%83%88%E5%BA%97-31-icecream-tsurumi-roadside/e0LznMwgS6C14pfyoaLmtw
BsnL6kaJTf2_3t7RtuSj8Q,神奈川県川崎市川崎区砂子1-1-3 つる屋ビル,22:30,35.531135,139.70073,松乃家 川崎銀座街店 Matsunoya Kawasaki Ginza-gai,10:00,4.4,210-0006,175.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E6%9D%BE%E4%B9%83%E5%AE%B6-%E5%B7%9D%E5%B4%8E%E9%8A%80%E5%BA%A7%E8%A1%97%E5%BA%97-matsunoya-kawasaki-ginza-gai/BsnL6kaJTf2_3t7RtuSj8Q
TzSHxMYrQRC8XGPH5XKgPQ,神奈川県横浜市鶴見区諏訪坂5-37,23:00,35.5156786,139.6662691,フォルクス 鶴見寺尾店 VOLKS Tsurumi Terao,11:00,4.5,230-0014,62.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%83%95%E3%82%A9%E3%83%AB%E3%82%AF%E3%82%B9-%E9%B6%B4%E8%A6%8B%E5%AF%BA%E5%B0%BE%E5%BA%97-volks-tsurumi-terao/TzSHxMYrQRC8XGPH5XKgPQ
n_T_0Cf1SCqEKU9Y5FUyUA,Ikeda 1 Chome−1−１４−７ Kawasaki-Shi Kanagawa-ken,21:30,35.523029,139.692016,からあげの拓 Karaagenotaku,17:30,4.8,210-0022,30.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%81%8B%E3%82%89%E3%81%82%E3%81%91%E3%81%AE%E6%8B%93-karaagenotaku/n_T_0Cf1SCqEKU9Y5FUyUA
BLsamGDfRwGmq_jbx0ZErw,神奈川県横浜市鶴見区鶴見中央5-10-1 Kanagawa,21:00,35.50517670000001,139.6776897,どさん子Deli 京急鶴見店 Dosanko Deli KEIKYU TSURUMI,11:00,,230-0051,,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%81%A8%E3%81%95%E3%82%93%E5%AD%90deli-%E4%BA%AC%E6%80%A5%E9%B6%B4%E8%A6%8B%E5%BA%97-dosanko-deli-keikyu-tsurumi/BLsamGDfRwGmq_jbx0ZErw
XzJB582cQ8GLz_L2L89ScA,鶴見区鶴見中央４－１８－１２ 大塚ビル１Ｆ,22:00,35.50652949017904,139.67891234192678,香南厨房 Kounan Kitchen,13:00,4.5,,11.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E9%A6%99%E5%8D%97%E5%8E%A8%E6%88%BF-kounan-kitchen/XzJB582cQ8GLz_L2L89ScA
wXMaR4c7SPO4RaAHLLiFaQ,川崎市幸区 古市場1820 中塚ビル1F Kawasaki,22:30,35.55058010000001,139.6858614,インドレストラン ナマステ India Restaurant Namasute,11:00,,212-0052,,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%82%A4%E3%83%B3%E3%83%88%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3-%E3%83%8A%E3%83%9E%E3%82%B9%E3%83%86-india-restaurant-namasute/wXMaR4c7SPO4RaAHLLiFaQ
6USeQCSxSP6qtkPWbyJwzA,Ogawachō 川崎市川崎区 神奈川県,22:00,35.526204,139.696888,旬菜和処 根ぎし Syunsaiwadokoro Negishi,17:30,,210-0023,,https://www.ubereats.com/jp/yokohama/food-delivery/%E6%97%AC%E8%8F%9C%E5%92%8C%E5%87%A6-%E6%A0%B9%E3%81%8D%E3%81%97-syunsaiwadokoro-negishi/6USeQCSxSP6qtkPWbyJwzA
WIjMuCRnSHe1UwrKAN0cVg,神奈川県横浜市鶴見区鶴見中央４丁目２６,22:30,35.5074316,139.6800233,ジョナサン 鶴見店 Jonathan's Tsurumi,10:00,4.8,230-0051,40.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%82%B7%E3%83%A7%E3%83%8A%E3%82%B5%E3%83%B3-%E9%B6%B4%E8%A6%8B%E5%BA%97-jonathans-tsurumi/WIjMuCRnSHe1UwrKAN0cVg
A-ogAyqxQjmV3wrkd5tMyA,神奈川県川崎市川崎区砂子1-1-6 川崎愛知ビル2F,22:30,35.531328,139.700798,大戸屋ごはん処 京急川崎駅前店 Ootoya KEIKYU KAWASAKI,11:00,4.4,210-0006,463.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E5%A4%A7%E6%88%B8%E5%B1%8B%E3%81%93%E3%81%AF%E3%82%93%E5%87%A6-%E4%BA%AC%E6%80%A5%E5%B7%9D%E5%B4%8E%E9%A7%85%E5%89%8D%E5%BA%97-ootoya-keikyu-kawasaki/A-ogAyqxQjmV3wrkd5tMyA
wmDH4GZuS4-nK0JoOF51MQ,神奈川県横浜市鶴見区鶴見中央5-10-1 ｳﾞｨﾗﾊｲﾂ鶴見1階,21:00,35.50517670000001,139.6776897,つけ麺 総本山 吉宗 京急鶴見店 Yoshimune KEIKYU-TSURUMI,11:00,4.4,230-0051,26.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%81%A4%E3%81%91%E9%BA%BA-%E7%B7%8F%E6%9C%AC%E5%B1%B1-%E5%90%89%E5%AE%97-%E4%BA%AC%E6%80%A5%E9%B6%B4%E8%A6%8B%E5%BA%97-yoshimune-keikyu-tsurumi/wmDH4GZuS4-nK0JoOF51MQ
YNQDoZKWSYCo3W570FnHMQ,2 Chome-1-16 Asada Kawasaki-Shi Kanagawa-ken,21:30,35.508189,139.70152099999999,オアシス インド レストラン Oasis India Restaurant,11:15,4.5,210-0847,29.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%82%AA%E3%82%A2%E3%82%B7%E3%82%B9-%E3%82%A4%E3%83%B3%E3%83%88-%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3-oasis-india-restaurant/YNQDoZKWSYCo3W570FnHMQ
X0vh3V2tSn6QT0TutEgEdw,鶴見区仲通２－６０－１５ Yokohama,21:00,35.5016027,139.6880988,ユリショップ Yuri Shop,11:00,4.1,230-0042,19.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%83%A6%E3%83%AA%E3%82%B7%E3%83%A7%E3%83%83%E3%83%95-yuri-shop/X0vh3V2tSn6QT0TutEgEdw
I7VsanE5RpSNziVmZ1sQsw,神奈川県 川崎市 幸区 下平間287-1 プラムハイツ1F Kanagawa,22:00,35.5492886,139.681953,ラージマハル RAJMAHAL,11:00,4.7,212-0053,59.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%83%A9%E3%83%BC%E3%82%B7%E3%83%9E%E3%83%8F%E3%83%AB-rajmahal/I7VsanE5RpSNziVmZ1sQsw
r4uenNIQSy6O0xBRkvut5A,Higashidachō Kawasaki-Ku 川崎市川崎区東田町 Kanagawa-ken,23:00,35.529621999999996,139.702091,日乃屋カレー 川崎たちばな通り店 Hinoya Curry Kawasaki Tachibanadori,11:00,4.4,210-0005,317.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E6%97%A5%E4%B9%83%E5%B1%8B%E3%82%AB%E3%83%AC%E3%83%BC-%E5%B7%9D%E5%B4%8E%E3%81%9F%E3%81%A1%E3%81%AF%E3%81%AA%E9%80%9A%E3%82%8A%E5%BA%97-hinoya-curry-kawasaki-tachibanadori/r4uenNIQSy6O0xBRkvut5A
-8IoZmHyRIG81xVesK3tPg,Kawasaki Ekimae Honcho 2−11  都ビルB1F Kanagawa Prefecture,23:00,35.529434,139.699015,熱中酒場 夢吉 川崎店 Necyu Bar Yumekichi Kawasaki Restaurant,11:30,4.2,210-0007,20.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E7%86%B1%E4%B8%AD%E9%85%92%E5%A0%B4-%E5%A4%A2%E5%90%89-%E5%B7%9D%E5%B4%8E%E5%BA%97-necyu-bar-yumekichi-kawasaki-restaurant/-8IoZmHyRIG81xVesK3tPg
xQJSrX4mQg6FkP3GtrVHJQ,横浜市鶴見区 市場大和町6-7,23:00,35.5179661,139.6873306,本場の味 インド料理 パリカール honnbanoaji inndorixyouri parikaaru,11:00,4.6,230-0025,236.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E6%9C%AC%E5%A0%B4%E3%81%AE%E5%91%B3-%E3%82%A4%E3%83%B3%E3%83%88%E6%96%99%E7%90%86-%E3%83%8F%E3%83%AA%E3%82%AB%E3%83%BC%E3%83%AB-honnbanoaji-inndorixyouri-parikaaru/xQJSrX4mQg6FkP3GtrVHJQ
lspozhmfRIipxkj62CN9ZQ,神奈川県横浜市鶴見区鶴見中央5-10-1 ｳﾞｨﾗﾊｲﾂ鶴見1階,21:00,35.50517670000001,139.6776897,丼ぶりとうどんの江戸屋 京急鶴見店 Edoya KEIKYU-TSURUMI,11:00,4.2,230-0051,31.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E4%B8%BC%E3%81%B5%E3%82%8A%E3%81%A8%E3%81%86%E3%81%A8%E3%82%93%E3%81%AE%E6%B1%9F%E6%88%B8%E5%B1%8B-%E4%BA%AC%E6%80%A5%E9%B6%B4%E8%A6%8B%E5%BA%97-edoya-keikyu-tsurumi/lspozhmfRIipxkj62CN9ZQ
8OUVcXYCSkKtBEVOE8-e3Q,神奈川県川崎市川崎区日進町一番地 川崎日航ホテル Kawasaki,22:00,35.530060999999996,139.696752,マックスシー川崎店 MAXSEE Kawasaki,11:00,4.7,210-0024,500.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%83%9E%E3%83%83%E3%82%AF%E3%82%B9%E3%82%B7%E3%83%BC%E5%B7%9D%E5%B4%8E%E5%BA%97-maxsee-kawasaki/8OUVcXYCSkKtBEVOE8-e3Q
Clj6r61_Rb2ttFrH5v88Ag,鶴見区仲通２－６０－１５ 小松原ハイツ1F,21:00,35.5016027,139.6880988,ブラジルバーガー Brasil Barger,11:00,3.9,,39.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%83%95%E3%83%A9%E3%82%B7%E3%83%AB%E3%83%8F%E3%83%BC%E3%82%AB%E3%83%BC-brasil-barger/Clj6r61_Rb2ttFrH5v88Ag
7IPyymPsSF2lzWGLrj801g,神奈川県横浜市鶴見区鶴見中央1-31-2-108,21:00,35.5066857,139.6766215,銀座コージーコーナー 鶴見東口店 Ginza Cozy Corner Tsurumi Higashi-Guchi,10:00,4.6,230-0051,45.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E9%8A%80%E5%BA%A7%E3%82%B3%E3%83%BC%E3%82%B7%E3%83%BC%E3%82%B3%E3%83%BC%E3%83%8A%E3%83%BC-%E9%B6%B4%E8%A6%8B%E6%9D%B1%E5%8F%A3%E5%BA%97-ginza-cozy-corner-tsurumi-higashi-guchi/7IPyymPsSF2lzWGLrj801g
3WvkS_lvSgmAo5pCecS5qA,神奈川県横浜市鶴見区鶴見中央5-10-1 Kanagawa,21:00,35.50517670000001,139.6776897,【「うまい！」大集合】 鶴見店 Umaidaishuugou TSURUMI,11:00,5.0,230-0051,10.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%81%86%E3%81%BE%E3%81%84!%E5%A4%A7%E9%9B%86%E5%90%88-%E9%B6%B4%E8%A6%8B%E5%BA%97-umaidaishuugou-tsurumi/3WvkS_lvSgmAo5pCecS5qA
DN0gSWo5QwycsDWZF9xBCw,4-Chōme-27-6 Tsurumichūō Tsurumi-Ku Yokohama Kanagawa,20:00,35.5076014,139.6791393,れんげ食堂 Toshu 鶴見店 Renge Shokudo Toshu Tsurumi,11:30,4.5,230-0051,74.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%82%8C%E3%82%93%E3%81%91%E9%A3%9F%E5%A0%82-toshu-%E9%B6%B4%E8%A6%8B%E5%BA%97-renge-shokudo-toshu-tsurumi/DN0gSWo5QwycsDWZF9xBCw
xnXeQ5pkQ3GGGWIMmz3_Jw,神奈川県川崎市川崎区南町19-7 伸成川崎中央ﾋﾞﾙ,23:00,35.5256463,139.6998277,なか卯 川崎南町店 Nakau Kawasaki Minamimachi,10:00,4.5,210-0015,348.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%81%AA%E3%81%8B%E5%8D%AF-%E5%B7%9D%E5%B4%8E%E5%8D%97%E7%94%BA%E5%BA%97-nakau-kawasaki-minamimachi/xnXeQ5pkQ3GGGWIMmz3_Jw
ANUxLEFXRwe-l41zTOBWgA,神奈川県横浜市鶴見区矢向5-6-20 Kanagawa,22:00,35.5383306,139.6816153,キッチン オリジン 矢向 Kitchen Origin Yako,10:00,4.4,230-0001,42.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%82%AD%E3%83%83%E3%83%81%E3%83%B3-%E3%82%AA%E3%83%AA%E3%82%B7%E3%83%B3-%E7%9F%A2%E5%90%91-kitchen-origin-yako/ANUxLEFXRwe-l41zTOBWgA
uC9xc7TKQoqfxy4_qyFzMQ,神奈川県 川崎市 幸区大宮町1310  ミューザ川崎 1F西側出入口１３０インドカレー店,22:30,35.5310902,139.69464230000003,居酒屋インド料理店(インドカレー)チャンドラマミューザ川崎店 Indian restaurant (Indian curry)Chandrama MUZA Kawasaki,11:00,4.5,212-8554,70.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E5%B1%85%E9%85%92%E5%B1%8B%E3%82%A4%E3%83%B3%E3%83%88%E6%96%99%E7%90%86%E5%BA%97%E3%82%A4%E3%83%B3%E3%83%88%E3%82%AB%E3%83%AC%E3%83%BC%E3%83%81%E3%83%A3%E3%83%B3%E3%83%88%E3%83%A9%E3%83%9E%E3%83%9F%E3%83%A5%E3%83%BC%E3%82%B5%E5%B7%9D%E5%B4%8E%E5%BA%97-indian-restaurant-indian-currychandrama-muza-kawasaki/uC9xc7TKQoqfxy4_qyFzMQ
RVyaH8mzTYCWLU_fU4sS_Q,神奈川県川崎市川崎区駅前本町4-12 ﾑﾗﾀﾔﾋﾞﾙｱﾈｯｸｽ4F,22:00,35.5299165,139.69921440000002,つぼ八 川崎仲見世通り店 Tsubohachi Kawasaki Nakamise-Dori,16:00,4.7,210-0007,26.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%81%A4%E3%81%BB%E5%85%AB-%E5%B7%9D%E5%B4%8E%E4%BB%B2%E8%A6%8B%E4%B8%96%E9%80%9A%E3%82%8A%E5%BA%97-tsubohachi-kawasaki-nakamise-dori/RVyaH8mzTYCWLU_fU4sS_Q
5BkfFJwJS267qB4uIPSMMg,川崎市川崎区小川町18-28 メゾンM3 1階 Yokohama,23:00,35.52604390000001,139.6969009,龍香居 Gluttonous feast,11:00,4.2,210-0023,20.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E9%BE%8D%E9%A6%99%E5%B1%85-gluttonous-feast/5BkfFJwJS267qB4uIPSMMg
s7bqDXs1R4KwrdevJLdU_g,Tsurumi-Ku Tsurumichūō 1 Chome−30 Yokohama-Shi Kanagawa-ken,22:30,35.507248,139.678001,炭火焼き干物定食 しんぱち食堂 鶴見店 Charcoal Grilled Meal Sinpachi Syokudo Tsurumi,10:00,4.6,230-0051,125.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E7%82%AD%E7%81%AB%E7%84%BC%E3%81%8D%E5%B9%B2%E7%89%A9%E5%AE%9A%E9%A3%9F-%E3%81%97%E3%82%93%E3%81%AF%E3%81%A1%E9%A3%9F%E5%A0%82-%E9%B6%B4%E8%A6%8B%E5%BA%97-charcoal-grilled-meal-sinpachi-syokudo-tsurumi/s7bqDXs1R4KwrdevJLdU_g
OHoi8iKqSEGcq8MWoGd5tA,2 Chome-217 Tsukagoshi Saiwai Ward Kawasaki Kanagawa Prefecture,19:30,35.544626,139.680969,バハ・マール塚越本店 Baja Mar Tukagoshi Honten,11:00,4.7,212-0024,114.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%83%8F%E3%83%8F%E3%83%BB%E3%83%9E%E3%83%BC%E3%83%AB%E5%A1%9A%E8%B6%8A%E6%9C%AC%E5%BA%97-baja-mar-tukagoshi-honten/OHoi8iKqSEGcq8MWoGd5tA
Udy5RG9rQDGvG60dP9K1cQ,神奈川県横浜市鶴見区鶴見中央5-10-1 ｳﾞｨﾗﾊｲﾂ鶴見1階,21:00,35.50517670000001,139.6776897,元祖メガ丼！デカ盛り屋 京急鶴見店 Dekamoriya KEIKYU-TSURUMI,11:00,4.6,230-0051,25.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E5%85%83%E7%A5%96%E3%83%A1%E3%82%AB%E4%B8%BC!%E3%83%86%E3%82%AB%E7%9B%9B%E3%82%8A%E5%B1%8B-%E4%BA%AC%E6%80%A5%E9%B6%B4%E8%A6%8B%E5%BA%97-dekamoriya-keikyu-tsurumi/Udy5RG9rQDGvG60dP9K1cQ
Om4TVTuqSL2n2wKjBk94Zg,神奈川県横浜市鶴見区鶴見中央3-5-21,21:30,35.5113032,139.68378140000002,ジョリーパスタ 鶴見中央店 Jolly Pasta Tsurumi Chuo,11:00,4.3,230-0051,75.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%82%B7%E3%83%A7%E3%83%AA%E3%83%BC%E3%83%8F%E3%82%B9%E3%82%BF-%E9%B6%B4%E8%A6%8B%E4%B8%AD%E5%A4%AE%E5%BA%97-jolly-pasta-tsurumi-chuo/Om4TVTuqSL2n2wKjBk94Zg
XBeWzhQUQuCEu-uSzl_wow,川崎市川崎区 駅前本町26-2 川崎アゼリア,20:00,35.53025100941574,139.697855603275,とり多津川崎アゼリア店 TORITATSU KAWASAKIAZERIA,11:00,4.2,,40.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%81%A8%E3%82%8A%E5%A4%9A%E6%B4%A5%E5%B7%9D%E5%B4%8E%E3%82%A2%E3%82%BB%E3%83%AA%E3%82%A2%E5%BA%97-toritatsu-kawasakiazeria/XBeWzhQUQuCEu-uSzl_wow
I34PSeo_RlK_uli-7iEQzQ,神奈川県横浜市鶴見区鶴見中央5-10-1 ｳﾞｨﾗﾊｲﾂ鶴見1階,21:00,35.50517670000001,139.6776897,特盛びっくり食堂 京急鶴見店 Tokumori Bikkuri Shokudo Keikyu-Tsurumi,11:00,4.4,230-0051,45.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E7%89%B9%E7%9B%9B%E3%81%B2%E3%81%A3%E3%81%8F%E3%82%8A%E9%A3%9F%E5%A0%82-%E4%BA%AC%E6%80%A5%E9%B6%B4%E8%A6%8B%E5%BA%97-tokumori-bikkuri-shokudo-keikyu-tsurumi/I34PSeo_RlK_uli-7iEQzQ
HOq6ag-tSoOwZG3eWoazTA,神奈川県川崎市川崎区砂子2-9-3 A＆R 三鶴ビル3F Kanagawa,22:30,35.52907970000001,139.7007514,オーサム！ AWESOME!,14:00,4.2,210-0006,48.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%82%AA%E3%83%BC%E3%82%B5%E3%83%A0!-awesome!/HOq6ag-tSoOwZG3eWoazTA
XFc-MJXvR6KqQvUIrmRuBw,神奈川県川崎市川崎区渡田向町14-4 第2勝又ビル1F Kanagawa,23:00,35.519717,139.70324340000002,無限ラーメン居酒屋 Mugenramen Izakaya,11:00,4.6,210-0841,54.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E7%84%A1%E9%99%90%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%E5%B1%85%E9%85%92%E5%B1%8B-mugenramen-izakaya/XFc-MJXvR6KqQvUIrmRuBw
SGsYfCIOTzyWgjVBtuCXkQ,Kawasaki-Ku Isago 2 Chome−9 Kawasaki-Shi Kanagawa-ken,23:00,35.5286434,139.7011433,中国料理 唐辛子 Chinese Togarashi,11:30,4.3,210-0006,23.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E4%B8%AD%E5%9B%BD%E6%96%99%E7%90%86-%E5%94%90%E8%BE%9B%E5%AD%90-chinese-togarashi/SGsYfCIOTzyWgjVBtuCXkQ
uMKMOx1iTZS5a_3MG7Jnyw,神奈川県川崎市幸区大宮町1310,21:00,35.5310613,139.69461850000002,長崎ちゃんぽん リンガーハット 川崎西口店 Ringer Hut KAWASAKI NISHI,11:00,4.5,212-0014,68.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E9%95%B7%E5%B4%8E%E3%81%A1%E3%82%83%E3%82%93%E3%81%BB%E3%82%93-%E3%83%AA%E3%83%B3%E3%82%AB%E3%83%BC%E3%83%8F%E3%83%83%E3%83%88-%E5%B7%9D%E5%B4%8E%E8%A5%BF%E5%8F%A3%E5%BA%97-ringer-hut-kawasaki-nishi/uMKMOx1iTZS5a_3MG7Jnyw
PcWJA019Q4mPEu0si9cZPQ,神奈川県横浜市鶴見区矢向４丁目４－６,22:00,35.5314225,139.6835472,ガスト 尻手駅前店 Gusto Shitte Ekimae,10:30,4.4,230-0001,32.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%82%AB%E3%82%B9%E3%83%88-%E5%B0%BB%E6%89%8B%E9%A7%85%E5%89%8D%E5%BA%97-gusto-shitte-ekimae/PcWJA019Q4mPEu0si9cZPQ
2mtYIc0rRCGRg5bWYaejiQ,神奈川県横浜市鶴見区北寺尾２丁目１９－５０,22:00,35.5150224,139.6648466,バーミヤン 北寺尾店 Bamiyan Kitaterao,10:30,4.5,230-0074,39.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%83%8F%E3%83%BC%E3%83%9F%E3%83%A4%E3%83%B3-%E5%8C%97%E5%AF%BA%E5%B0%BE%E5%BA%97-bamiyan-kitaterao/2mtYIc0rRCGRg5bWYaejiQ
t0shIQa8Ro6ePYEgmt3AhQ,神奈川県横浜市鶴見区鶴見中央3－9－3,22:00,35.5114503,139.6849159,はま寿司 鶴見中央店 Hamazushi Tsurumi Chuo,11:00,4.3,230-0051,96.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%81%AF%E3%81%BE%E5%AF%BF%E5%8F%B8-%E9%B6%B4%E8%A6%8B%E4%B8%AD%E5%A4%AE%E5%BA%97-hamazushi-tsurumi-chuo/t0shIQa8Ro6ePYEgmt3AhQ
3j7y3qIRT4iIKAcNHf8Itg,神奈川県横浜市鶴見区矢向6-5-8 Kanagawa,22:30,35.53886120000001,139.6803407,松屋 矢向店 Matsuya Yako,10:00,4.5,230-0001,26.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E6%9D%BE%E5%B1%8B-%E7%9F%A2%E5%90%91%E5%BA%97-matsuya-yako/3j7y3qIRT4iIKAcNHf8Itg
qWe0tAzxQ_aXnZ68Yo4DHw,神奈川県川崎市幸区中幸町４丁目５１,23:59,35.531752252521635,139.69239829602336,吉野家 川崎西口店 Yoshinoya KAWASAKI-NISHIGUCHI,09:00,4.5,,154.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E5%90%89%E9%87%8E%E5%AE%B6-%E5%B7%9D%E5%B4%8E%E8%A5%BF%E5%8F%A3%E5%BA%97-yoshinoya-kawasaki-nishiguchi/qWe0tAzxQ_aXnZ68Yo4DHw
DQK3fLUKQ46C8ENsbzqvZg,川崎市川崎区砂子2-6-27 横山ﾋﾞﾙ1F,23:59,35.5286783,139.6999958,すき家 川崎駅前大通り店 Sukiya Kawasaki Ekimae Oodori,09:00,4.2,210-0006,132.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%81%99%E3%81%8D%E5%AE%B6-%E5%B7%9D%E5%B4%8E%E9%A7%85%E5%89%8D%E5%A4%A7%E9%80%9A%E3%82%8A%E5%BA%97-sukiya-kawasaki-ekimae-oodori/DQK3fLUKQ46C8ENsbzqvZg
BP-ABABoToyg6GBvrarq5A,神奈川県川崎市川崎区砂子2-6-22 大和ビル1F,23:00,35.528834,139.69996799999998,元気寿司 川崎駅前大通店 Genki Sushi KAWASAKI EKIMAE ODORI,10:30,4.4,210-0006,21.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E5%85%83%E6%B0%97%E5%AF%BF%E5%8F%B8-%E5%B7%9D%E5%B4%8E%E9%A7%85%E5%89%8D%E5%A4%A7%E9%80%9A%E5%BA%97-genki-sushi-kawasaki-ekimae-odori/BP-ABABoToyg6GBvrarq5A
31BlXbc_RSSkltwiE7HnTg,幸区中幸町４－４６  アーク２マンション １Ｆ Kawasaki,23:00,35.5321691,139.6919534,美山飯店 Miyama Restaurant,11:00,4.4,212-0012,25.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E7%BE%8E%E5%B1%B1%E9%A3%AF%E5%BA%97-miyama-restaurant/31BlXbc_RSSkltwiE7HnTg
RXUJUeorRnWXlbbz3L0pkg,2 Chome-82 Honchōdōri Tsurumi-Ku Yokohama-Shi Kanagawa-Ken  Japan,22:00,35.50205379999999,139.6831483,コキス ロースト チキン Koky’s Roast Chicken,12:00,4.7,230-0048,73.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%82%B3%E3%82%AD%E3%82%B9-%E3%83%AD%E3%83%BC%E3%82%B9%E3%83%88-%E3%83%81%E3%82%AD%E3%83%B3-kokys-roast-chicken/RXUJUeorRnWXlbbz3L0pkg
7fMBadmFQcC3I-YVZdbfnQ,神奈川県川崎市川崎区駅前本町7  岡田屋ﾓｱｰｽﾞ7F,22:00,35.5306627,139.69935690000003,ラ・パウザ 川崎モアーズ店 La Pausa Kawasaki More's,11:00,3.8,210-0007,81.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%83%A9%E3%83%BB%E3%83%8F%E3%82%A6%E3%82%B5-%E5%B7%9D%E5%B4%8E%E3%83%A2%E3%82%A2%E3%83%BC%E3%82%B9%E5%BA%97-la-pausa-kawasaki-mores/7fMBadmFQcC3I-YVZdbfnQ
QLya8ShnQHOGiEShkjm3tg,18 Enokichō Kawasaki-Ku Kawasaki-Shi Kanagawa-ken,22:00,35.52988,139.70531100000002,エベレストキッチン EVEREST KITCHEN,11:00,4.5,210-0002,67.0,https://www.ubereats.com/jp/yokohama/food-delivery/%E3%82%A8%E3%83%98%E3%83%AC%E3%82%B9%E3%83%88%E3%82%AD%E3%83%83%E3%83%81%E3%83%B3-everest-kitchen/QLya8ShnQHOGiEShkjm3tg
